,col1,col2,col3,col4,ans
11714,1342,60118,510712,9131514,26
11715,1342,61108,510712,9131514,27
11716,1342,61178,510012,9131514,28
11717,1342,61178,501012,9131514,29
11718,1342,6078,5111012,9131514,30
11719,1342,6708,5111012,9131514,31
11720,1342,67108,511012,9131514,32
11721,1234,5678,9101112,1314150,0
11722,1234,5678,9101112,1314015,1
11723,1234,5678,9101112,1301415,2
11724,1234,5678,9101112,131415,3
11725,1234,5678,101112,9131415,4
11726,1234,5678,1001112,9131415,5
11727,1234,5678,1011012,9131415,6
11728,1234,5678,1011120,9131415,7
11729,1234,5670,1011128,9131415,8
11730,1234,5607,1011128,9131415,9
11731,1234,56127,101108,9131415,10
11732,1234,56127,1011148,913015,11
11733,1234,56127,1011148,901315,12
11734,1234,56127,1011148,91315,13
11735,1234,56127,11148,1091315,14
11736,1234,56127,110148,1091315,15
11737,1234,50127,116148,1091315,16
11738,1234,51207,116148,1091315,17
11739,1204,51237,116148,1091315,18
11740,1024,51237,116148,1091315,19
11741,11224,5037,116148,1091315,20
11742,11224,537,116148,1091315,21
11743,11224,11537,6148,1091315,22
11744,11224,11537,60148,1091315,23
11745,11224,11037,65148,1091315,24
11746,11224,11307,65148,1091315,25
11747,11224,11370,65148,1091315,26
11748,11220,11374,65148,1091315,27
11749,11202,11374,65148,1091315,28
11750,11272,11304,65148,1091315,29
11751,11272,113144,6508,1091315,30
11752,11272,113144,6580,1091315,31
11753,11272,113140,6584,1091315,32
11754,1234,5678,9101112,1314150,0
11755,1234,5678,910110,13141512,1
11756,1234,5678,910011,13141512,2
11757,1234,5608,910711,13141512,3
11758,1204,5638,910711,13141512,4
11759,1024,5638,910711,13141512,5
11760,1624,5038,910711,13141512,6
11761,1624,51038,90711,13141512,7
11762,1624,51038,9711,13141512,8
11763,1624,51038,139711,141512,9
11764,1624,51038,139711,1401512,10
11765,1624,51038,139711,1415012,11
11766,1624,51038,139011,1415712,12
11767,1624,51038,139110,1415712,13
11768,1624,51030,139118,1415712,14
11769,1624,51003,139118,1415712,15
11770,1624,510113,13908,1415712,16
11771,1624,510113,13980,1415712,17
11772,1624,510113,139812,141570,18
11773,1624,510113,139812,141507,19
11774,1624,510113,139812,140157,20
11775,1624,510113,130812,149157,21
11776,1624,50113,1310812,149157,22
11777,1624,5113,1310812,149157,23
11778,1624,135113,10812,149157,24
11779,1624,135113,100812,149157,25
11780,1624,130113,105812,149157,26
11781,1024,136113,105812,149157,27
11782,1204,136113,105812,149157,28
11783,12114,13603,105812,149157,29
11784,12114,13630,105812,149157,30
11785,12110,13634,105812,149157,31
11786,12011,13634,105812,149157,32
11787,1234,5678,9101112,1314150,0
11788,1234,5678,9101112,1314015,1
11789,1234,5678,9101112,1301415,2
11790,1234,5678,901112,13101415,3
11791,1234,5678,911012,13101415,4
11792,1234,5608,911712,13101415,5
11793,1234,5680,911712,13101415,6
11794,1230,5684,911712,13101415,7
11795,1203,5684,911712,13101415,8
11796,1023,5684,911712,13101415,9
11797,123,5684,911712,13101415,10
11798,5123,684,911712,13101415,11
11799,5123,9684,11712,13101415,12
11800,5123,9684,1311712,101415,13
11801,5123,9684,1311712,1001415,14
11802,5123,9684,1311712,1014015,15
11803,5123,9684,1311712,1014150,16
11804,5123,9684,131170,10141512,17
11805,5123,9684,131107,10141512,18
11806,5123,9684,130117,10141512,19
11807,5123,9084,136117,10141512,20
11808,5123,9804,136117,10141512,21
11809,5123,9840,136117,10141512,22
11810,5123,9847,136110,10141512,23
11811,5123,9847,136011,10141512,24
11812,1234,5678,9101112,1314150,0
11813,1234,5678,910110,13141512,1
11814,1234,5670,910118,13141512,2
11815,1230,5674,910118,13141512,3
11816,1203,5674,910118,13141512,4
11817,1023,5674,910118,13141512,5
11818,1623,5074,910118,13141512,6
11819,1623,51074,90118,13141512,7
11820,1623,51074,91108,13141512,8
11821,1623,51004,91178,13141512,9
11822,1623,50104,91178,13141512,10
11823,1623,511104,9078,13141512,11
11824,1623,511104,91478,1301512,12
11825,1623,511104,91478,1315012,13
11826,1623,511104,91408,1315712,14
11827,1234,5678,9101112,1314150,0
11828,1234,5678,910110,13141512,1
11829,1234,5678,910011,13141512,2
11830,1234,5678,901011,13141512,3
11831,1234,5678,91011,13141512,4
11832,1234,678,591011,13141512,5
11833,1234,6078,591011,13141512,6
11834,1034,6278,591011,13141512,7
11835,134,6278,591011,13141512,8
11836,6134,278,591011,13141512,9
11837,6134,2078,591011,13141512,10
11838,6034,2178,591011,13141512,11
11839,6304,2178,591011,13141512,12
11840,6340,2178,591011,13141512,13
11841,6348,2170,591011,13141512,14
11842,6348,21711,59100,13141512,15
11843,6348,21711,591012,1314150,16
11844,6348,21711,591012,1314015,17
11845,6348,21711,591012,1301415,18
11846,6348,21711,501012,1391415,19
11847,6348,20711,511012,1391415,20
11848,6048,23711,511012,1391415,21
11849,648,23711,511012,1391415,22
11850,1234,5678,9101112,1314150,0
11851,1234,5678,910110,13141512,1
11852,1234,5678,910011,13141512,2
11853,1234,5608,910711,13141512,3
11854,1234,5068,910711,13141512,4
11855,1234,568,910711,13141512,5
11856,1234,9568,10711,13141512,6
11857,1234,9568,100711,13141512,7
11858,1234,9068,105711,13141512,8
11859,1234,9608,105711,13141512,9
11860,1204,9638,105711,13141512,10
11861,1024,9638,105711,13141512,11
11862,124,9638,105711,13141512,12
11863,9124,638,105711,13141512,13
11864,9124,10638,5711,13141512,14
11865,9124,10638,50711,13141512,15
11866,9124,10638,514711,1301512,16
11867,1234,5678,9101112,1314150,0
11868,1234,5678,910110,13141512,1
11869,1234,5670,910118,13141512,2
11870,1234,5607,910118,13141512,3
11871,1234,56117,91008,13141512,4
11872,1234,56117,910158,1314012,5
11873,1234,56117,910158,1301412,6
11874,1234,56117,910158,131412,7
11875,1234,56117,10158,9131412,8
11876,1234,6117,510158,9131412,9
11877,1234,60117,510158,9131412,10
11878,1034,62117,510158,9131412,11
11879,1304,62117,510158,9131412,12
11880,13114,6207,510158,9131412,13
11881,13114,62157,51008,9131412,14
11882,13114,62157,510148,913012,15
11883,13114,62157,510148,913120,16
11884,13114,62157,510140,913128,17
11885,13114,62157,510014,913128,18
11886,13114,62157,5101214,91308,19
11887,13114,62157,5101214,90138,20
11888,13114,62157,501214,910138,21
11889,13114,60157,521214,910138,22
11890,13114,61507,521214,910138,23
11891,1304,615117,521214,910138,24
11892,1234,5678,9101112,1314150,0
11893,1234,5678,9101112,1314015,1
11894,1234,5678,9101112,1301415,2
11895,1234,5678,901112,13101415,3
11896,1234,5078,961112,13101415,4
11897,1234,578,961112,13101415,5
11898,1234,9578,61112,13101415,6
11899,1234,9578,1361112,101415,7
11900,1234,9578,1361112,1001415,8
11901,1234,9578,1301112,1061415,9
11902,1234,9578,1311012,1061415,10
11903,1234,9508,1311712,1061415,11
11904,1234,9058,1311712,1061415,12
11905,1234,958,1311712,1061415,13
11906,1234,13958,11712,1061415,14
11907,1234,13958,110712,1061415,15
11908,1234,13958,117012,1061415,16
11909,1234,13958,1171412,106015,17
11910,1234,13958,1171412,100615,18
11911,1234,13958,1101412,107615,19
11912,1234,13058,1191412,107615,20
11913,1234,13508,1191412,107615,21
11914,1234,13580,1191412,107615,22
11915,1234,135812,119140,107615,23
11916,1234,135812,119014,107615,24
11917,1234,135812,119614,107015,25
11918,1234,135812,119614,100715,26
11919,1234,5678,9101112,1314150,0
11920,1234,5678,910110,13141512,1
11921,1234,5678,910011,13141512,2
11922,1234,5608,910711,13141512,3
11923,1204,5638,910711,13141512,4
11924,1024,5638,910711,13141512,5
11925,124,5638,910711,13141512,6
11926,5124,638,910711,13141512,7
11927,5124,6038,910711,13141512,8
11928,5124,61038,90711,13141512,9
11929,5124,61038,9711,13141512,10
11930,5124,61038,139711,141512,11
11931,5124,61038,139711,1401512,12
11932,5124,61038,130711,1491512,13
11933,5124,61038,137011,1491512,14
11934,5124,61038,1371511,149012,15
11935,5124,61038,1371511,149120,16
11936,5124,61038,137150,1491211,17
11937,5124,61030,137158,1491211,18
11938,5120,61034,137158,1491211,19
11939,5102,61034,137158,1491211,20
11940,5132,61004,137158,1491211,21
11941,5132,610154,13708,1491211,22
11942,5132,610154,137128,149011,23
11943,5132,610154,137128,140911,24
11944,5132,610154,137128,14911,25
11945,5132,610154,7128,1314911,26
11946,5132,610154,70128,1314911,27
11947,5132,610154,71208,1314911,28
11948,5132,610154,71298,1314011,29
11949,5132,610154,71298,1314110,30
11950,5132,610154,71290,1314118,31
11951,5132,610154,71209,1314118,32
11952,5132,610154,712119,131408,33
11953,5132,610154,712119,131480,34
11954,5132,610154,712110,131489,35
11955,5132,610150,712114,131489,36
11956,5130,610152,712114,131489,37
11957,5103,610152,712114,131489,38
11958,1234,5678,9101112,1314150,0
11959,1234,5678,910110,13141512,1
11960,1234,5678,910011,13141512,2
11961,1234,5608,910711,13141512,3
11962,1234,5068,910711,13141512,4
11963,1234,51068,90711,13141512,5
11964,1234,51068,9711,13141512,6
11965,1234,51068,139711,141512,7
11966,1234,51068,139711,1401512,8
11967,1234,51068,130711,1491512,9
11968,1234,51068,137011,1491512,10
11969,1234,51008,137611,1491512,11
11970,1234,51080,137611,1491512,12
11971,1230,51084,137611,1491512,13
11972,1203,51084,137611,1491512,14
11973,1023,51084,137611,1491512,15
11974,11023,5084,137611,1491512,16
11975,11023,584,137611,1491512,17
11976,1023,1584,137611,1491512,18
11977,10023,1584,137611,1491512,19
11978,10203,1584,137611,1491512,20
11979,10283,1504,137611,1491512,21
11980,10283,1054,137611,1491512,22
11981,10083,1254,137611,1491512,23
11982,10803,1254,137611,1491512,24
11983,10830,1254,137611,1491512,25
11984,10834,1250,137611,1491512,26
11985,10834,1205,137611,1491512,27
11986,10834,1025,137611,1491512,28
11987,10034,1825,137611,1491512,29
11988,10304,1825,137611,1491512,30
11989,10340,1825,137611,1491512,31
11990,10345,1820,137611,1491512,32
11991,1234,5678,9101112,1314150,0
11992,1234,5678,9101112,1314015,1
11993,1234,5678,9101112,1301415,2
11994,1234,5678,901112,13101415,3
11995,1234,5678,911012,13101415,4
11996,1234,5608,911712,13101415,5
11997,1234,5068,911712,13101415,6
11998,1034,5268,911712,13101415,7
11999,134,5268,911712,13101415,8
12000,5134,268,911712,13101415,9
12001,5134,9268,11712,13101415,10
12002,5134,9268,110712,13101415,11
12003,5134,9268,117012,13101415,12
12004,5134,9208,117612,13101415,13
12005,5104,9238,117612,13101415,14
12006,5014,9238,117612,13101415,15
12007,5214,9038,117612,13101415,16
12008,5214,938,117612,13101415,17
12009,214,5938,117612,13101415,18
12010,2014,5938,117612,13101415,19
12011,2914,5038,117612,13101415,20
12012,2914,5738,110612,13101415,21
12013,2914,5738,1110612,1301415,22
12014,2914,5738,1110612,131415,23
12015,2914,5738,10612,11131415,24
12016,2914,738,510612,11131415,25
12017,2914,7038,510612,11131415,26
12018,2914,71038,50612,11131415,27
12019,2914,71038,56012,11131415,28
12020,2914,71038,56120,11131415,29
12021,2914,71030,56128,11131415,30
12022,1234,5678,9101112,1314150,0
12023,1234,5678,9101112,1314015,1
12024,1234,5678,910012,13141115,2
12025,1234,5608,910712,13141115,3
12026,1204,5638,910712,13141115,4
12027,1024,5638,910712,13141115,5
12028,124,5638,910712,13141115,6
12029,5124,638,910712,13141115,7
12030,5124,6038,910712,13141115,8
12031,5124,6308,910712,13141115,9
12032,5124,6380,910712,13141115,10
12033,5124,63812,91070,13141115,11
12034,5124,63812,910715,1314110,12
12035,5124,63812,910715,1314011,13
12036,5124,63812,910715,1301411,14
12037,5124,63812,90715,13101411,15
12038,5124,60812,93715,13101411,16
12039,5124,68012,93715,13101411,17
12040,5104,68212,93715,13101411,18
12041,5014,68212,93715,13101411,19
12042,5814,60212,93715,13101411,20
12043,5814,62012,93715,13101411,21
12044,5814,62120,93715,13101411,22
12045,5814,621215,9370,13101411,23
12046,5814,621215,93711,1310140,24
12047,5814,621215,93711,1310014,25
12048,5814,621215,93011,1310714,26
12049,5814,621215,90311,1310714,27
12050,5814,601215,92311,1310714,28
12051,5014,681215,92311,1310714,29
12052,5104,681215,92311,1310714,30
12053,1234,5678,9101112,1314150,0
12054,1234,5678,9101112,1314015,1
12055,1234,5678,910012,13141115,2
12056,1234,5678,910120,13141115,3
12057,1234,5678,9101215,1314110,4
12058,1234,5678,9101215,1314011,5
12059,1234,5678,9101215,1301411,6
12060,1234,5678,9101215,131411,7
12061,1234,5678,101215,9131411,8
12062,1234,5678,1001215,9131411,9
12063,1234,5078,1061215,9131411,10
12064,1234,578,1061215,9131411,11
12065,234,1578,1061215,9131411,12
12066,2034,1578,1061215,9131411,13
12067,2304,1578,1061215,9131411,14
12068,2374,1508,1061215,9131411,15
12069,2374,15128,106015,9131411,16
12070,2374,15128,106150,9131411,17
12071,2374,15120,106158,9131411,18
12072,2374,15012,106158,9131411,19
12073,2374,10512,106158,9131411,20
12074,2374,1512,106158,9131411,21
12075,2374,101512,6158,9131411,22
12076,2374,101512,60158,9131411,23
12077,2374,101512,61508,9131411,24
12078,2374,101512,615148,913011,25
12079,2374,101512,615148,913110,26
12080,2374,101512,615140,913118,27
12081,2374,10150,6151412,913118,28
12082,2370,10154,6151412,913118,29
12083,2307,10154,6151412,913118,30
12084,2037,10154,6151412,913118,31
12085,2137,10054,6151412,913118,32
12086,1234,5678,9101112,1314150,0
12087,1234,5678,9101112,1314015,1
12088,1234,5678,9101112,1301415,2
12089,1234,5678,9101112,131415,3
12090,1234,5678,101112,9131415,4
12091,1234,5678,1001112,9131415,5
12092,1234,5078,1061112,9131415,6
12093,1234,5708,1061112,9131415,7
12094,1234,57118,106012,9131415,8
12095,1234,57118,1061412,913015,9
12096,1234,57118,1061412,901315,10
12097,1234,57118,1061412,91315,11
12098,1234,57118,61412,1091315,12
12099,1234,57118,601412,1091315,13
12100,1234,50118,671412,1091315,14
12101,1234,51108,671412,1091315,15
12102,1234,51180,671412,1091315,16
12103,1234,511812,67140,1091315,17
12104,1234,511812,67014,1091315,18
12105,1234,511812,60714,1091315,19
12106,1234,50812,611714,1091315,20
12107,1234,5812,611714,1091315,21
12108,234,15812,611714,1091315,22
12109,2034,15812,611714,1091315,23
12110,2304,15812,611714,1091315,24
12111,2384,15012,611714,1091315,25
12112,2384,15120,611714,1091315,26
12113,2384,151214,61170,1091315,27
12114,2384,151214,61107,1091315,28
12115,2384,151214,611137,109015,29
12116,2384,151214,611137,100915,30
12117,2384,151214,60137,1011915,31
12118,2384,151214,6137,1011915,32
12119,2384,51214,16137,1011915,33
12120,384,251214,16137,1011915,34
12121,3084,251214,16137,1011915,35
12122,3804,251214,16137,1011915,36
12123,3840,251214,16137,1011915,37
12124,38414,25120,16137,1011915,38
12125,38414,25127,16130,1011915,39
12126,38414,25127,161315,101190,40
12127,1234,5678,9101112,1314150,0
12128,1234,5678,910110,13141512,1
12129,1234,5670,910118,13141512,2
12130,1230,5674,910118,13141512,3
12131,1203,5674,910118,13141512,4
12132,1023,5674,910118,13141512,5
12133,1623,5074,910118,13141512,6
12134,1623,5704,910118,13141512,7
12135,1623,5740,910118,13141512,8
12136,1620,5743,910118,13141512,9
12137,1602,5743,910118,13141512,10
12138,1642,5703,910118,13141512,11
12139,1642,5073,910118,13141512,12
12140,1642,51073,90118,13141512,13
12141,1642,51073,91108,13141512,14
12142,1642,51073,91180,13141512,15
12143,1642,51073,911812,1314150,16
12144,1642,51073,911812,1314015,17
12145,1642,51073,911812,1301415,18
12146,1642,51073,911812,131415,19
12147,1642,51073,11812,9131415,20
12148,1642,1073,511812,9131415,21
12149,1642,10073,511812,9131415,22
12150,1642,101173,50812,9131415,23
12151,1642,101173,5812,9131415,24
12152,1642,1173,105812,9131415,25
12153,642,11173,105812,9131415,26
12154,6042,11173,105812,9131415,27
12155,61142,1073,105812,9131415,28
12156,61142,173,105812,9131415,29
12157,1142,6173,105812,9131415,30
12158,1234,5678,9101112,1314150,0
12159,1234,5678,910110,13141512,1
12160,1234,5678,910011,13141512,2
12161,1234,5678,901011,13141512,3
12162,1234,5078,961011,13141512,4
12163,1234,5708,961011,13141512,5
12164,1234,57108,96011,13141512,6
12165,1234,57108,90611,13141512,7
12166,1234,57108,914611,1301512,8
12167,1234,57108,914611,1315012,9
12168,1234,57108,914011,1315612,10
12169,1234,57108,914110,1315612,11
12170,1234,57100,914118,1315612,12
12171,1230,57104,914118,1315612,13
12172,1203,57104,914118,1315612,14
12173,12103,5704,914118,1315612,15
12174,12103,5074,914118,1315612,16
12175,12103,574,914118,1315612,17
12176,12103,9574,14118,1315612,18
12177,12103,9574,140118,1315612,19
12178,12103,9074,145118,1315612,20
12179,12103,974,145118,1315612,21
12180,2103,1974,145118,1315612,22
12181,20103,1974,145118,1315612,23
12182,29103,1074,145118,1315612,24
12183,29103,174,145118,1315612,25
12184,29103,14174,5118,1315612,26
12185,29103,14174,135118,15612,27
12186,29103,14174,135118,150612,28
12187,29103,14174,130118,155612,29
12188,29103,14174,131108,155612,30
12189,29103,14104,131178,155612,31
12190,29103,14140,131178,155612,32
12191,29103,14148,131170,155612,33
12192,29103,14148,131107,155612,34
12193,29103,14108,131147,155612,35
12194,29103,14018,131147,155612,36
12195,29103,141118,13047,155612,37
12196,29103,141118,13407,155612,38
12197,29103,141118,13470,155612,39
12198,29103,141110,13478,155612,40
12199,29100,141113,13478,155612,41
12200,29010,141113,13478,155612,42
12201,1234,5678,9101112,1314150,0
12202,1234,5678,9101112,1314015,1
12203,1234,5678,910012,13141115,2
12204,1234,5608,910712,13141115,3
12205,1204,5638,910712,13141115,4
12206,1240,5638,910712,13141115,5
12207,1248,5630,910712,13141115,6
12208,1248,56312,91070,13141115,7
12209,1248,56312,910715,1314110,8
12210,1248,56312,910715,1314011,9
12211,1248,56312,910015,1314711,10
12212,1248,56312,910150,1314711,11
12213,1248,5630,9101512,1314711,12
12214,1248,5603,9101512,1314711,13
12215,1248,5063,9101512,1314711,14
12216,1248,563,9101512,1314711,15
12217,1248,9563,101512,1314711,16
12218,1248,9563,1001512,1314711,17
12219,1248,9063,1051512,1314711,18
12220,1048,9263,1051512,1314711,19
12221,1408,9263,1051512,1314711,20
12222,1468,9203,1051512,1314711,21
12223,1468,9230,1051512,1314711,22
12224,1460,9238,1051512,1314711,23
12225,1406,9238,1051512,1314711,24
12226,1046,9238,1051512,1314711,25
12227,146,9238,1051512,1314711,26
12228,9146,238,1051512,1314711,27
12229,9146,2038,1051512,1314711,28
12230,9146,2308,1051512,1314711,29
12231,9146,23158,105012,1314711,30
12232,9146,23158,100512,1314711,31
12233,9146,20158,103512,1314711,32
12234,1234,5678,9101112,1314150,0
12235,1234,5678,910110,13141512,1
12236,1234,5678,910011,13141512,2
12237,1234,5678,901011,13141512,3
12238,1234,5078,961011,13141512,4
12239,1234,578,961011,13141512,5
12240,1234,9578,61011,13141512,6
12241,1234,9578,1361011,141512,7
12242,1234,9578,1361011,1401512,8
12243,1234,9578,1301011,1461512,9
12244,1234,9578,1310011,1461512,10
