,col1,ans
14700,1234567891011121314150,0
14701,1234567891011013141512,1
14702,1234567891001113141512,2
14703,1234567891015111314012,3
14704,1234567891015111301412,4
14705,1234567890151113101412,5
14706,1234567891501113101412,6
14707,1234560891571113101412,7
14708,1204563891571113101412,8
14709,1240563891571113101412,9
14710,1248563091571113101412,10
14711,1248560391571113101412,11
14712,1248506391571113101412,12
14713,1248515639071113101412,13
14714,1248515639107111301412,14
14715,1248515639107111314012,15
14716,1248515639107111314120,16
14717,1248515639107013141211,17
14718,1248515609107313141211,18
14719,1248515069107313141211,19
14720,1248515769100313141211,20
14721,1248515769101231314011,21
14722,1248515769101231301411,22
14723,1248515769012313101411,23
14724,1248515769120313101411,24
14725,1248515769121431310011,25
14726,1248515769121431301011,26
14727,1234567891011121314150,0
14728,1234567891011013141512,1
14729,1234567891001113141512,2
14730,1234560891071113141512,3
14731,1234506891071113141512,4
14732,1234510689071113141512,5
14733,1234510680971113141512,6
14734,1234510681397110141512,7
14735,1234510681397111401512,8
14736,1234510681307111491512,9
14737,1234510681370111491512,10
14738,1234510081376111491512,11
14739,1234501081376111491512,12
14740,1034521081376111491512,13
14741,1304521081376111491512,14
14742,1234567891011121314150,0
14743,1234567891011013141512,1
14744,1234567091011813141512,2
14745,1230567491011813141512,3
14746,1203567491011813141512,4
14747,1273560491011813141512,5
14748,1273506491011813141512,6
14749,1273056491011813141512,7
14750,273156491011813141512,8
14751,2073156491011813141512,9
14752,2703156491011813141512,10
14753,2763150491011813141512,11
14754,2763154091011813141512,12
14755,2763154891011013141512,13
14756,2763154891011121314150,14
14757,2763154891011121314015,15
14758,2763154891001213141115,16
14759,2763150891041213141115,17
14760,2763105891041213141115,18
14761,2763015891041213141115,19
14762,2763915801041213141115,20
14763,2763915810041213141115,21
14764,2763915810401213141115,22
14765,2763915810412013141115,23
14766,2763915010412813141115,24
14767,2763910510412813141115,25
14768,2763901510412813141115,26
14769,2063971510412813141115,27
14770,263971510412813141115,28
14771,9263071510412813141115,29
14772,9263701510412813141115,30
14773,9263741510012813141115,31
14774,9263741510141281301115,32
14775,9263741510141281311015,33
14776,9263741510140813111215,34
14777,9263741510014813111215,35
14778,9263741510111481301215,36
14779,1234567891011121314150,0
14780,1234567891011121314015,1
14781,1234567891011121301415,2
14782,1234567890111213101415,3
14783,1234507896111213101415,4
14784,1034527896111213101415,5
14785,1304527896111213101415,6
14786,1374520896111213101415,7
14787,1374521189601213101415,8
14788,1374521189614121310015,9
14789,1374521189614121310150,10
14790,1374521189614013101512,11
14791,1374521109614813101512,12
14792,1374520119614813101512,13
14793,1374521411960813101512,14
14794,1374521411906813101512,15
14795,1374501411926813101512,16
14796,1074531411926813101512,17
14797,1704531411926813101512,18
14798,1740531411926813101512,19
14799,1741153140926813101512,20
14800,1741153014926813101512,21
14801,1741153614920813101512,22
14802,1741153614928013101512,23
14803,1741153614928121310150,24
14804,1741153614928121310015,25
14805,1741153614928121301015,26
14806,1741153614908121321015,27
14807,1741153614098121321015,28
14808,1741153614139812021015,29
14809,1741153614139812201015,30
14810,1741153614139812210015,31
14811,1741153614139012210815,32
14812,1741153614130912210815,33
14813,1741150614133912210815,34
14814,1741156014133912210815,35
14815,1741156914133012210815,36
14816,1741156914130312210815,37
14817,1741156914013312210815,38
14818,1234567891011121314150,0
14819,1234567891011121314015,1
14820,1234567891001213141115,2
14821,1234567890101213141115,3
14822,1234567891410121301115,4
14823,1234567891410121311015,5
14824,1234567891410121311150,6
14825,1234567891410013111512,7
14826,1234567891401013111512,8
14827,1234567890141013111512,9
14828,1234507896141013111512,10
14829,1234057896141013111512,11
14830,1234957806141013111512,12
14831,1234957813614100111512,13
14832,1234957813614101101512,14
14833,1234957813014101161512,15
14834,1234957801314101161512,16
14835,1234057891314101161512,17
14836,1234507891314101161512,18
14837,1234570891314101161512,19
14838,1234571489130101161512,20
14839,1234571489013101161512,21
14840,1234501489713101161512,22
14841,1034521489713101161512,23
14842,134521489713101161512,24
14843,5134021489713101161512,25
14844,5134921480713101161512,26
14845,5134921487013101161512,27
14846,5134901487213101161512,28
14847,5134091487213101161512,29
14848,134591487213101161512,30
14849,1034591487213101161512,31
14850,1934501487213101161512,32
14851,1234567891011121314150,0
14852,1234567891011121314015,1
14853,1234567891011121301415,2
14854,1234567890111213101415,3
14855,1234567809111213101415,4
14856,1234067859111213101415,5
14857,1234607859111213101415,6
14858,1234670859111213101415,7
14859,1234671185901213101415,8
14860,1234671185912013101415,9
14861,1234671105912813101415,10
14862,1230671145912813101415,11
14863,1203671145912813101415,12
14864,1023671145912813101415,13
14865,1723601145912813101415,14
14866,1723611045912813101415,15
14867,1723611124590813101415,16
14868,1723611124598013101415,17
14869,1723611124598151310140,18
14870,1723611124598151310014,19
14871,1723611124598151301014,20
14872,1723611124598150131014,21
14873,1723611124098155131014,22
14874,1723011124698155131014,23
14875,1723110124698155131014,24
14876,1723111204698155131014,25
14877,1723111240698155131014,26
14878,1720111243698155131014,27
14879,1702111243698155131014,28
14880,1072111243698155131014,29
14881,1127211043698155131014,30
14882,1127211403698155131014,31
14883,1127211430698155131014,32
14884,1127211431569805131014,33
14885,1127211431569085131014,34
14886,1127211431560985131014,35
14887,1127211431561398501014,36
14888,1234567891011121314150,0
14889,1234567891011121314015,1
14890,1234567891001213141115,2
14891,1234567891012013141115,3
14892,1234567891012151314110,4
14893,1234567891012151314011,5
14894,1234567891001513141211,6
14895,1234567890101513141211,7
14896,1234567891410151301211,8
14897,1234567891410151312011,9
14898,1234567891401513121011,10
14899,1234567890141513121011,11
14900,1234567809141513121011,12
14901,1234567813914150121011,13
14902,1234567813914151201011,14
14903,1234567813914151210011,15
14904,1234567813901512101411,16
14905,1234567891011121314150,0
14906,1234567891011013141512,1
14907,1234567891001113141512,2
14908,1234567890101113141512,3
14909,1234567809101113141512,4
14910,1234067859101113141512,5
14911,1234607859101113141512,6
14912,1234670859101113141512,7
14913,1234671085901113141512,8
14914,1234671085091113141512,9
14915,1234671080591113141512,10
14916,1234671081359110141512,11
14917,1234671081359111401512,12
14918,1234671081309111451512,13
14919,1234601081379111451512,14
14920,1234061081379111451512,15
14921,1234136108079111451512,16
14922,1234136108709111451512,17
14923,1234136108790111451512,18
14924,1234136108791511145012,19
14925,1234136108791511145120,20
14926,1234136108791501451211,21
14927,1234136100791581451211,22
14928,1234136010791581451211,23
14929,1234130610791581451211,24
14930,1234139610701581451211,25
14931,1234139610715081451211,26
14932,1234139610715128145011,27
14933,1234139610715128145110,28
14934,1234567891011121314150,0
14935,1234567891011013141512,1
14936,1234567891001113141512,2
14937,1234567890101113141512,3
14938,1234567891410111301512,4
14939,1234567891410111315012,5
14940,1234567891401113151012,6
14941,1234560891471113151012,7
14942,1234568091471113151012,8
14943,1230568491471113151012,9
14944,1203568491471113151012,10
14945,1283560491471113151012,11
14946,1283567491401113151012,12
14947,1283567490141113151012,13
14948,1283567491514111301012,14
14949,1234567891011121314150,0
14950,1234567891011121314015,1
14951,1234567891001213141115,2
14952,1234567891012013141115,3
14953,1234567891012151314110,4
14954,1234567891012151314011,5
14955,1234567891012151301411,6
14956,1234567890121513101411,7
14957,1234507896121513101411,8
14958,1234570896121513101411,9
14959,1234571289601513101411,10
14960,1234571289061513101411,11
14961,1234571289106151301411,12
14962,1234571289106151314011,13
14963,1234571289100151314611,14
14964,1234571289010151314611,15
14965,1234571280910151314611,16
14966,1234071285910151314611,17
14967,1234701285910151314611,18
14968,1234791285010151314611,19
14969,1234791285100151314611,20
14970,1234790851012151314611,21
14971,1204793851012151314611,22
14972,1240793851012151314611,23
14973,1248793051012151314611,24
14974,1248790351012151314611,25
14975,1248709351012151314611,26
14976,1248710935012151314611,27
14977,1248710930512151314611,28
14978,1248010937512151314611,29
14979,1248100937512151314611,30
14980,1234567891011121314150,0
14981,1234567891011121314015,1
14982,1234567891011121301415,2
14983,1234567890111213101415,3
14984,1234567891101213101415,4
14985,1234560891171213101415,5
14986,1234506891171213101415,6
14987,1034526891171213101415,7
14988,1304526891171213101415,8
14989,1364520891171213101415,9
14990,1364528091171213101415,10
14991,1360528491171213101415,11
14992,1306528491171213101415,12
14993,1386520491171213101415,13
14994,1386502491171213101415,14
14995,1386052491171213101415,15
14996,1386952401171213101415,16
14997,1386952411071213101415,17
14998,1386952411701213101415,18
14999,1386952411714121310015,19
15000,1386952411714121301015,20
15001,1386952411714120131015,21
15002,1386952407141211131015,22
15003,1386952470141211131015,23
15004,1386952471401211131015,24
15005,1386952471410121113015,25
15006,1386952471410121113150,26
15007,1386952471410011131512,27
15008,1386952471401011131512,28
15009,1386952471415101113012,29
15010,1386952471415101101312,30
15011,1386952471415100111312,31
15012,1386952401415107111312,32
15013,1234567891011121314150,0
15014,1234567891011013141512,1
15015,1234567891001113141512,2
15016,1234560891071113141512,3
15017,1234568091071113141512,4
15018,1234568119107013141512,5
15019,1234568119100713141512,6
15020,1234568119010713141512,7
15021,1234568119141071301512,8
15022,1234568119141070131512,9
15023,1234568110141079131512,10
15024,1234068115141079131512,11
15025,1234608115141079131512,12
15026,1234614811501079131512,13
15027,1234614811051079131512,14
15028,1234614811951070131512,15
15029,1234614811951071301512,16
15030,1234614811901071351512,17
15031,1234608119141071351512,18
15032,1234680119141071351512,19
15033,1204683119141071351512,20
15034,1024683119141071351512,21
15035,124683119141071351512,22
15036,6124083119141071351512,23
15037,6124983110141071351512,24
15038,6124983111314107051512,25
15039,6124983111314107501512,26
15040,6124983111301075141512,27
15041,6124903111381075141512,28
15042,6124930111381075141512,29
15043,6104932111381075141512,30
15044,6014932111381075141512,31
15045,6314902111381075141512,32
15046,6314092111381075141512,33
15047,314692111381075141512,34
15048,3014692111381075141512,35
15049,3914602111381075141512,36
15050,1234567891011121314150,0
15051,1234567891011121314015,1
15052,1234567891011121301415,2
15053,1234567891011120131415,3
15054,1234567801011129131415,4
15055,1234067851011129131415,5
15056,1234607851011129131415,6
15057,1034627851011129131415,7
15058,1304627851011129131415,8
15059,1374620851011129131415,9
15060,1374621185100129131415,10
15061,1374621185101412913015,11
15062,1374621185101412901315,12
15063,1374621185014129101315,13
15064,1374601185214129101315,14
15065,1374061185214129101315,15
15066,374161185214129101315,16
15067,3074161185214129101315,17
15068,3674101185214129101315,18
15069,3674111085214129101315,19
15070,3674111148520129101315,20
15071,3674111148521209101315,21
15072,3674111140521289101315,22
15073,3674111014521289101315,23
15074,3674101114521289101315,24
15075,3674011114521289101315,25
15076,3674511114021289101315,26
15077,3674511114201289101315,27
15078,3674511114210128901315,28
15079,3674511114210128913015,29
15080,3674511114210128913150,30
15081,1234567891011121314150,0
15082,1234567891011121314015,1
15083,1234567891011121301415,2
15084,1234567890111213101415,3
15085,1234507896111213101415,4
15086,1034527896111213101415,5
15087,1304527896111213101415,6
15088,1340527896111213101415,7
15089,1348527096111213101415,8
15090,1348520796111213101415,9
15091,1308524796111213101415,10
15092,1038524796111213101415,11
15093,138524796111213101415,12
15094,5138024796111213101415,13
15095,5138204796111213101415,14
15096,5138240796111213101415,15
15097,5138247096111213101415,16
15098,5130247896111213101415,17
15099,5103247896111213101415,18
15100,1234567891011121314150,0
15101,1234567891011013141512,1
15102,1234567091011813141512,2
15103,1234560791011813141512,3
15104,1234561179100813141512,4
15105,1234561179010813141512,5
15106,1234561179141081301512,6
15107,1234561179141081315012,7
15108,1234561179140813151012,8
15109,1234561179014813151012,9
15110,1234501179614813151012,10
15111,1234511079614813151012,11
15112,1234511147960813151012,12
15113,1234511147968013151012,13
15114,1234511140968713151012,14
15115,1230511144968713151012,15
15116,1203511144968713151012,16
15117,1214351104968713151012,17
15118,1214351184960713151012,18
15119,1214351184967013151012,19
15120,1214351184967121315100,20
15121,1234567891011121314150,0
15122,1234567891011121314015,1
