col1,ans
135026784,13
135206784,14
105236784,15
15236784,16
215036784,17
215306784,18
215360784,19
215364780,20
215364708,21
215304768,22
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
123560478,5
123568470,6
123568407,7
123568047,8
123068547,9
123608547,10
123680547,11
123687540,12
123687504,13
123607584,14
103627584,15
13627584,16
613027584,17
613527084,18
613527804,19
613527840,20
613520847,21
613502847,22
603512847,23
630512847,24
123456780,0
123456708,1
123456078,2
123056478,3
23156478,4
203156478,5
253106478,6
253176408,7
253176480,8
253170486,9
250173486,10
205173486,11
275103486,12
275013486,13
75213486,14
705213486,15
750213486,16
753210486,17
753201486,18
753281406,19
753281046,20
753081246,21
753801246,22
123456780,0
123456708,1
123406758,2
103426758,3
130426758,4
136420758,5
136402758,6
136042758,7
136742058,8
136742508,9
136742580,10
136740582,11
136704582,12
106734582,13
16734582,14
716034582,15
716534082,16
716534802,17
716504832,18
706514832,19
76514832,20
123456780,0
123450786,1
120453786,2
102453786,3
12453786,4
412053786,5
412503786,6
412530786,7
412536780,8
412536708,9
412536078,10
412036578,11
412306578,12
412360578,13
412368570,14
412368507,15
412308567,16
402318567,17
42318567,18
342018567,19
342518067,20
342518607,21
342508617,22
342580617,23
342587610,24
123456780,0
123456708,1
123406758,2
103426758,3
13426758,4
413026758,5
413726058,6
413726508,7
413726580,8
413720586,9
413702586,10
403712586,11
43712586,12
743012586,13
743102586,14
743182506,15
743182560,16
743180562,17
740183562,18
704183562,19
784103562,20
784163502,21
784163052,22
784063152,23
84763152,24
804763152,25
864703152,26
864753102,27
864753012,28
123456780,0
123450786,1
123405786,2
103425786,3
13425786,4
413025786,5
413205786,6
403215786,7
430215786,8
435210786,9
435201786,10
405231786,11
45231786,12
245031786,13
245731086,14
245731806,15
245701836,16
245071836,17
245871036,18
245871306,19
245871360,20
245870361,21
245807361,22
123456780,0
123456708,1
123406758,2
123460758,3
120463758,4
102463758,5
12463758,6
412063758,7
412603758,8
402613758,9
420613758,10
423610758,11
423601758,12
423651708,13
423651780,14
423650781,15
420653781,16
402653781,17
42653781,18
642053781,19
642503781,20
642530781,21
642531780,22
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152043786,5
52143786,6
502143786,7
520143786,8
523140786,9
523104786,10
503124786,11
53124786,12
153024786,13
153204786,14
153284706,15
153284076,16
153084276,17
53184276,18
503184276,19
530184276,20
534180276,21
534186270,22
534186207,23
534106287,24
534160287,25
530164287,26
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152043786,5
152743086,6
152743806,7
152743860,8
152740863,9
150742863,10
105742863,11
145702863,12
145072863,13
45172863,14
405172863,15
475102863,16
475162803,17
475162083,18
475062183,19
475602183,20
475682103,21
475682130,22
475680132,23
475608132,24
405678132,25
450678132,26
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
123560478,5
123568470,6
123568407,7
123568047,8
123068547,9
123608547,10
103628547,11
130628547,12
138620547,13
138602547,14
138642507,15
138642570,16
138640572,17
138604572,18
108634572,19
18634572,20
618034572,21
618534072,22
618534702,23
618504732,24
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152043786,5
152743086,6
152743806,7
152703846,8
152730846,9
152736840,10
152736804,11
152706834,12
152076834,13
52176834,14
502176834,15
572106834,16
572160834,17
570162834,18
507162834,19
57162834,20
123456780,0
123456708,1
123456078,2
123056478,3
23156478,4
203156478,5
230156478,6
236150478,7
236158470,8
236158407,9
236158047,10
236058147,11
36258147,12
306258147,13
356208147,14
356280147,15
356287140,16
356287104,17
356287014,18
356087214,19
56387214,20
506387214,21
586307214,22
586317204,23
586317024,24
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
123560478,5
120563478,6
102563478,7
12563478,8
512063478,9
512603478,10
512630478,11
510632478,12
501632478,13
51632478,14
651032478,15
651302478,16
651320478,17
651328470,18
651328407,19
651328047,20
651028347,21
651208347,22
651248307,23
651248370,24
651240378,25
651204378,26
123456780,0
123450786,1
123405786,2
123485706,3
123485076,4
123085476,5
23185476,6
203185476,7
283105476,8
283175406,9
283175046,10
283075146,11
83275146,12
803275146,13
830275146,14
835270146,15
835207146,16
835247106,17
835247160,18
835240167,19
835204167,20
835024167,21
835124067,22
123456780,0
123456708,1
123406758,2
123046758,3
123746058,4
123746508,5
123706548,6
103726548,7
130726548,8
136720548,9
136728540,10
136728504,11
136708524,12
106738524,13
160738524,14
168730524,15
168703524,16
168073524,17
68173524,18
608173524,19
680173524,20
683170524,21
683174520,22
683174502,23
683174052,24
683074152,25
683704152,26
123456780,0
123456708,1
123406758,2
103426758,3
130426758,4
136420758,5
136428750,6
136428705,7
136408725,8
106438725,9
160438725,10
168430725,11
168403725,12
168043725,13
68143725,14
608143725,15
680143725,16
683140725,17
683145720,18
683145702,19
683105742,20
683150742,21
683152740,22
683152704,23
683152074,24
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152430786,5
150432786,6
105432786,7
15432786,8
415032786,9
415302786,10
405312786,11
450312786,12
452310786,13
452316780,14
452316708,15
452316078,16
452016378,17
52416378,18
502416378,19
512406378,20
123456780,0
123456708,1
123406758,2
103426758,3
13426758,4
413026758,5
413206758,6
413256708,7
413256078,8
413056278,9
413506278,10
403516278,11
430516278,12
436510278,13
436518270,14
436518207,15
436508217,16
406538217,17
460538217,18
468530217,19
468503217,20
468053217,21
68453217,22
608453217,23
680453217,24
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152483706,5
152483760,6
152480763,7
150482763,8
105482763,9
185402763,10
185462703,11
185462730,12
185460732,13
185406732,14
185046732,15
85146732,16
805146732,17
845106732,18
845016732,19
845716032,20
845716302,21
845706312,22
805746312,23
85746312,24
785046312,25
785406312,26
123456780,0
123450786,1
123405786,2
123485706,3
123485076,4
123085476,5
123805476,6
103825476,7
13825476,8
813025476,9
813425076,10
813425706,11
813405726,12
803415726,13
830415726,14
835410726,15
835416720,16
835416702,17
835406712,18
805436712,19
850436712,20
856430712,21
856403712,22
856043712,23
856743012,24
856743102,25
856743120,26
123456780,0
123456708,1
123406758,2
123046758,3
123746058,4
123746508,5
123706548,6
103726548,7
13726548,8
713026548,9
713206548,10
703216548,11
730216548,12
736210548,13
736218540,14
736218504,15
736208514,16
736028514,17
36728514,18
123456780,0
123456708,1
123406758,2
123046758,3
123746058,4
123746508,5
123706548,6
103726548,7
13726548,8
713026548,9
713206548,10
713260548,11
710263548,12
701263548,13
71263548,14
271063548,15
271603548,16
271630548,17
270631548,18
207631548,19
237601548,20
237641508,21
237641580,22
237640581,23
237604581,24
207634581,25
27634581,26
123456780,0
123456708,1
123406758,2
123046758,3
23146758,4
203146758,5
243106758,6
243156708,7
243156078,8
243056178,9
243506178,10
243560178,11
243568170,12
243568107,13
243508167,14
243580167,15
240583167,16
204583167,17
284503167,18
284530167,19
284537160,20
284537106,21
284537016,22
284037516,23
284307516,24
204387516,25
240387516,26
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152043786,5
152743086,6
152743806,7
152703846,8
152730846,9
152736840,10
152736804,11
152706834,12
102756834,13
12756834,14
712056834,15
712856034,16
712856304,17
712806354,18
712860354,19
710862354,20
701862354,21
761802354,22
761082354,23
61782354,24
123456780,0
123456708,1
123406758,2
123046758,3
23146758,4
203146758,5
243106758,6
243016758,7
243716058,8
243716508,9
243716580,10
243710586,11
243701586,12
243781506,13
243781560,14
243780561,15
240783561,16
204783561,17
24783561,18
724083561,19
724583061,20
724583601,21
724583610,22
123456780,0
123456708,1
123406758,2
103426758,3
13426758,4
413026758,5
413726058,6
413726508,7
413706528,8
403716528,9
43716528,10
743016528,11
743516028,12
743516208,13
743516280,14
743510286,15
740513286,16
704513286,17
74513286,18
574013286,19
574103286,20
574183206,21
574183026,22
123456780,0
123456708,1
123456078,2
123056478,3
123506478,4
103526478,5
13526478,6
513026478,7
513426078,8
513426708,9
513406728,10
513046728,11
13546728,12
103546728,13
143506728,14
143560728,15
143568720,16
143568702,17
143568072,18
143068572,19
43168572,20
403168572,21
430168572,22
438160572,23
438162570,24
123456780,0
123450786,1
120453786,2
102453786,3
12453786,4
412053786,5
412753086,6
412753806,7
412703856,8
412073856,9
12473856,10
102473856,11
172403856,12
172430856,13
170432856,14
123456780,0
123450786,1
123405786,2
103425786,3
130425786,4
135420786,5
135426780,6
135426708,7
135426078,8
135026478,9
135206478,10
135260478,11
130265478,12
103265478,13
163205478,14
163250478,15
163258470,16
163258407,17
163208457,18
163280457,19
160283457,20
123456780,0
123450786,1
123405786,2
123045786,3
123745086,4
123745806,5
123705846,6
123075846,7
23175846,8
203175846,9
230175846,10
235170846,11
235176840,12
235176804,13
235106874,14
235016874,15
35216874,16
305216874,17
315206874,18
315260874,19
315264870,20
315264807,21
315264087,22
315064287,23
15364287,24
123456780,0
123456708,1
123406758,2
123046758,3
23146758,4
203146758,5
230146758,6
236140758,7
236104758,8
236154708,9
236154780,10
236150784,11
236105784,12
236015784,13
236715084,14
123456780,0
123456708,1
123406758,2
103426758,3
130426758,4
136420758,5
136402758,6
106432758,7
16432758,8
416032758,9
416302758,10
416352708,11
416352078,12
416052378,13
416502378,14
416572308,15
416572380,16
416570382,17
410576382,18
401576382,19
41576382,20
541076382,21
541376082,22
123456780,0
123450786,1
123405786,2
123485706,3
123485076,4
123085476,5
123805476,6
123875406,7
123875460,8
123870465,9
120873465,10
102873465,11
172803465,12
172863405,13
172863045,14
172063845,15
172603845,16
123456780,0
123456708,1
123406758,2
123046758,3
123746058,4
123746508,5
123706548,6
103726548,7
13726548,8
713026548,9
713206548,10
703216548,11
730216548,12
736210548,13
736218540,14
736218504,15
736208514,16
736280514,17
730286514,18
703286514,19
783206514,20
123456780,0
123450786,1
123405786,2
123485706,3
123485076,4
123085476,5
23185476,6
203185476,7
230185476,8
235180476,9
235108476,10
235178406,11
235178460,12
235170468,13
230175468,14
203175468,15
23175468,16
123456780,0
123450786,1
123405786,2
123045786,3
123745086,4
123745806,5
123705846,6
103725846,7
13725846,8
713025846,9
713205846,10
713250846,11
710253846,12
701253846,13
71253846,14
271053846,15
271853046,16
271853406,17
271803456,18
271083456,19
71283456,20
701283456,21
781203456,22
123456780,0
123450786,1
123405786,2
123045786,3
23145786,4
203145786,5
243105786,6
243185706,7
243185076,8
243085176,9
43285176,10
403285176,11
483205176,12
483250176,13
480253176,14
408253176,15
458203176,16
458230176,17
458236170,18
458236107,19
458236017,20
458036217,21
458306217,22
458316207,23
458316027,24
123456780,0
123456708,1
123406758,2
123046758,3
23146758,4
203146758,5
230146758,6
236140758,7
236104758,8
206134758,9
26134758,10
126034758,11
126304758,12
106324758,13
160324758,14
164320758,15
164328750,16
164328705,17
164308725,18
104368725,19
140368725,20
123456780,0
123450786,1
123405786,2
123045786,3
23145786,4
203145786,5
230145786,6
235140786,7
235104786,8
235014786,9
35214786,10
305214786,11
315204786,12
315284706,13
315284076,14
315084276,15
315804276,16
315874206,17
315874260,18
315870264,19
315807264,20
315087264,21
315287064,22
315287604,23
315207684,24
123456780,0
123456708,1
123406758,2
103426758,3
13426758,4
413026758,5
413206758,6
413260758,7
410263758,8
401263758,9
461203758,10
461253708,11
461253078,12
461053278,13
61453278,14
601453278,15
651403278,16
651430278,17
651438270,18
651438207,19
651408237,20
651048237,21
651248037,22
651248307,23
651248370,24
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152043786,5
152743086,6
152743806,7
152703846,8
152073846,9
52173846,10
502173846,11
520173846,12
523170846,13
523107846,14
503127846,15
530127846,16
537120846,17
537102846,18
537012846,19
537812046,20
537812406,21
537812460,22
123456780,0
123456708,1
123456078,2
123056478,3
23156478,4
203156478,5
253106478,6
253016478,7
253416078,8
253416708,9
253406718,10
253046718,11
53246718,12
503246718,13
530246718,14
536240718,15
536204718,16
506234718,17
56234718,18
123456780,0
123450786,1
123405786,2
103425786,3
13425786,4
413025786,5
413205786,6
413285706,7
413285760,8
413280765,9
410283765,10
401283765,11
41283765,12
241083765,13
241783065,14
241783605,15
241703685,16
241073685,17
41273685,18
401273685,19
471203685,20
123456780,0
123456708,1
123406758,2
103426758,3
130426758,4
136420758,5
136428750,6
136428705,7
136428075,8
136028475,9
136208475,10
106238475,11
160238475,12
168230475,13
168235470,14
168235407,15
168235047,16
168035247,17
168305247,18
168350247,19
168357240,20
168357204,21
168357024,22
168057324,23
68157324,24
608157324,25
680157324,26
687150324,27
687154320,28
123456780,0
123450786,1
123405786,2
103425786,3
130425786,4
135420786,5
135426780,6
135426708,7
135406728,8
105436728,9
15436728,10
415036728,11
415736028,12
415736208,13
415706238,14
415076238,15
15476238,16
105476238,17
150476238,18
156470238,19
156478230,20
156478203,21
156408273,22
123456780,0
123450786,1
123405786,2
123045786,3
123745086,4
123745806,5
123745860,6
123740865,7
123704865,8
123074865,9
23174865,10
203174865,11
230174865,12
234170865,13
234175860,14
234175806,15
234175086,16
234075186,17
234705186,18
204735186,19
24735186,20
724035186,21
724305186,22
724350186,23
720354186,24
123456780,0
123456708,1
123406758,2
103426758,3
13426758,4
413026758,5
413726058,6
413726508,7
413706528,8
403716528,9
43716528,10
743016528,11
743516028,12
743516208,13
743506218,14
743560218,15
743568210,16
743568201,17
743568021,18
743068521,19
743608521,20
743628501,21
743628051,22
123456780,0
123450786,1
120453786,2
102453786,3
152403786,4
152483706,5
152483760,6
152480763,7
150482763,8
105482763,9
185402763,10
185042763,11
185742063,12
185742603,13
185742630,14
185740632,15
185704632,16
185074632,17
85174632,18
805174632,19
850174632,20
854170632,21
854107632,22
854017632,23
854617032,24
854617302,25
854617320,26
123456780,0
123456708,1
123406758,2
123046758,3
123746058,4
123746508,5
123706548,6
103726548,7
13726548,8
713026548,9
713206548,10
713260548,11
710263548,12
701263548,13
71263548,14
271063548,15
271603548,16
271630548,17
271638540,18
271638504,19
271638054,20
271038654,21
271308654,22
271380654,23
270381654,24
123456780,0
123450786,1
123405786,2
103425786,3
13425786,4
413025786,5
413725086,6
413725806,7
413705826,8
413750826,9
413756820,10
413756802,11
413706852,12
403716852,13
43716852,14
743016852,15
743106852,16
703146852,17
730146852,18
736140852,19
736104852,20
706134852,21
760134852,22
123456780,0
123456708,1
123456078,2
123056478,3
23156478,4
203156478,5
253106478,6
253160478,7
253168470,8
253168407,9
253108467,10
203158467,11
230158467,12
238150467,13
238105467,14
238015467,15
38215467,16
308215467,17
318205467,18
318025467,19
318425067,20
123456780,0
123450786,1
123405786,2
103425786,3
13425786,4
413025786,5
413725086,6
413725806,7
413705826,8
403715826,9
430715826,10
435710826,11
435701826,12
435071826,13
35471826,14
305471826,15
350471826,16
351470826,17
351476820,18
351476802,19
351406872,20
351460872,21
351462870,22
123456780,0
123450786,1
123405786,2
123485706,3
123485760,4
123480765,5
123408765,6
123048765,7
23148765,8
203148765,9
243108765,10
243018765,11
243718065,12
243718605,13
243708615,14
243078615,15
43278615,16
403278615,17
473208615,18
473280615,19
470283615,20
407283615,21
487203615,22
487230615,23
487235610,24
487235601,25
487235061,26
123456780,0
123450786,1
123405786,2
103425786,3
13425786,4
413025786,5
413205786,6
413250786,7
410253786,8
401253786,9
451203786,10
451283706,11
451283076,12
451083276,13
