col1,col2,col3,ans
135,426,780,6
135,426,708,7
135,406,728,8
105,436,728,9
15,436,728,10
415,36,728,11
415,736,28,12
415,736,208,13
415,706,238,14
405,716,238,15
45,716,238,16
745,16,238,17
745,106,238,18
745,160,238,19
740,165,238,20
704,165,238,21
764,105,238,22
764,15,238,23
764,215,38,24
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
152,403,786,4
152,483,706,5
152,483,760,6
152,480,763,7
150,482,763,8
105,482,763,9
185,402,763,10
185,42,763,11
185,742,63,12
185,742,603,13
185,742,630,14
185,740,632,15
180,745,632,16
108,745,632,17
148,705,632,18
148,75,632,19
148,675,32,20
148,675,302,21
148,605,372,22
123,456,780,0
123,456,708,1
123,406,758,2
103,426,758,3
13,426,758,4
413,26,758,5
413,206,758,6
403,216,758,7
430,216,758,8
436,210,758,9
436,218,750,10
436,218,705,11
436,208,715,12
436,28,715,13
436,728,15,14
436,728,105,15
436,708,125,16
406,738,125,17
46,738,125,18
746,38,125,19
746,308,125,20
746,328,105,21
746,328,15,22
123,456,780,0
123,450,786,1
123,405,786,2
123,485,706,3
123,485,76,4
123,85,476,5
123,805,476,6
123,875,406,7
123,875,460,8
123,870,465,9
123,807,465,10
103,827,465,11
130,827,465,12
137,820,465,13
137,802,465,14
137,82,465,15
37,182,465,16
307,182,465,17
370,182,465,18
372,180,465,19
372,185,460,20
123,456,780,0
123,450,786,1
123,405,786,2
123,485,706,3
123,485,760,4
123,480,765,5
120,483,765,6
102,483,765,7
12,483,765,8
412,83,765,9
412,783,65,10
412,783,605,11
412,703,685,12
402,713,685,13
420,713,685,14
423,710,685,15
423,701,685,16
403,721,685,17
43,721,685,18
743,21,685,19
743,201,685,20
123,456,780,0
123,450,786,1
123,405,786,2
123,485,706,3
123,485,76,4
123,85,476,5
123,805,476,6
103,825,476,7
13,825,476,8
813,25,476,9
813,425,76,10
813,425,706,11
813,425,760,12
813,420,765,13
813,402,765,14
803,412,765,15
830,412,765,16
832,410,765,17
832,401,765,18
832,41,765,19
832,741,65,20
832,741,605,21
832,741,650,22
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
123,506,478,4
123,576,408,5
123,576,480,6
123,570,486,7
120,573,486,8
102,573,486,9
172,503,486,10
172,583,406,11
172,583,46,12
172,83,546,13
72,183,546,14
702,183,546,15
782,103,546,16
782,130,546,17
780,132,546,18
708,132,546,19
78,132,546,20
178,32,546,21
178,302,546,22
178,320,546,23
178,326,540,24
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
152,403,786,4
152,483,706,5
152,483,76,6
152,83,476,7
152,803,476,8
102,853,476,9
12,853,476,10
812,53,476,11
812,503,476,12
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
123,506,478,4
103,526,478,5
130,526,478,6
136,520,478,7
136,502,478,8
136,572,408,9
136,572,480,10
136,570,482,11
130,576,482,12
103,576,482,13
173,506,482,14
173,56,482,15
73,156,482,16
703,156,482,17
753,106,482,18
753,16,482,19
753,416,82,20
753,416,802,21
753,406,812,22
703,456,812,23
730,456,812,24
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
12,453,786,4
412,53,786,5
412,503,786,6
402,513,786,7
420,513,786,8
423,510,786,9
423,501,786,10
423,581,706,11
423,581,760,12
423,580,761,13
420,583,761,14
402,583,761,15
482,503,761,16
482,563,701,17
482,563,71,18
482,63,571,19
482,603,571,20
482,630,571,21
482,631,570,22
482,631,507,23
482,601,537,24
123,456,780,0
123,450,786,1
123,405,786,2
123,485,706,3
123,485,76,4
123,85,476,5
123,805,476,6
103,825,476,7
13,825,476,8
813,25,476,9
813,425,76,10
813,425,706,11
813,425,760,12
813,420,765,13
813,402,765,14
813,42,765,15
813,742,65,16
813,742,605,17
813,742,650,18
813,740,652,19
813,704,652,20
803,714,652,21
83,714,652,22
783,14,652,23
783,614,52,24
123,456,780,0
123,450,786,1
123,405,786,2
103,425,786,3
130,425,786,4
135,420,786,5
135,402,786,6
135,482,706,7
135,482,760,8
135,480,762,9
130,485,762,10
103,485,762,11
183,405,762,12
183,45,762,13
183,745,62,14
183,745,602,15
183,705,642,16
183,75,642,17
83,175,642,18
803,175,642,19
873,105,642,20
873,150,642,21
870,153,642,22
807,153,642,23
857,103,642,24
857,143,602,25
857,143,62,26
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
123,506,478,4
123,560,478,5
123,568,470,6
123,568,407,7
123,508,467,8
123,58,467,9
123,458,67,10
123,458,607,11
123,408,657,12
123,48,657,13
23,148,657,14
203,148,657,15
230,148,657,16
238,140,657,17
238,104,657,18
208,134,657,19
28,134,657,20
128,34,657,21
128,304,657,22
128,354,607,23
128,354,67,24
128,54,367,25
28,154,367,26
123,456,780,0
123,456,708,1
123,406,758,2
103,426,758,3
13,426,758,4
413,26,758,5
413,206,758,6
413,256,708,7
413,256,78,8
413,56,278,9
413,506,278,10
413,560,278,11
410,563,278,12
401,563,278,13
41,563,278,14
541,63,278,15
541,603,278,16
541,630,278,17
541,638,270,18
541,638,207,19
541,608,237,20
501,648,237,21
510,648,237,22
123,456,780,0
123,456,708,1
123,406,758,2
123,460,758,3
120,463,758,4
102,463,758,5
162,403,758,6
162,43,758,7
162,743,58,8
162,743,508,9
162,743,580,10
162,740,583,11
160,742,583,12
106,742,583,13
146,702,583,14
146,72,583,15
46,172,583,16
406,172,583,17
476,102,583,18
476,182,503,19
476,182,53,20
476,82,153,21
76,482,153,22
123,456,780,0
123,450,786,1
123,405,786,2
123,45,786,3
123,745,86,4
123,745,806,5
123,745,860,6
123,740,865,7
123,704,865,8
123,764,805,9
123,764,85,10
123,64,785,11
123,604,785,12
103,624,785,13
13,624,785,14
613,24,785,15
613,204,785,16
603,214,785,17
630,214,785,18
634,210,785,19
634,215,780,20
634,215,708,21
634,215,78,22
634,15,278,23
634,105,278,24
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
23,156,478,4
203,156,478,5
230,156,478,6
236,150,478,7
236,105,478,8
206,135,478,9
260,135,478,10
265,130,478,11
265,138,470,12
265,138,407,13
265,108,437,14
265,18,437,15
265,418,37,16
265,418,307,17
265,418,370,18
265,410,378,19
265,401,378,20
265,471,308,21
265,471,380,22
265,470,381,23
260,475,381,24
206,475,381,25
276,405,381,26
276,45,381,27
276,345,81,28
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
23,156,478,4
203,156,478,5
230,156,478,6
236,150,478,7
236,105,478,8
236,15,478,9
36,215,478,10
306,215,478,11
360,215,478,12
365,210,478,13
365,201,478,14
365,271,408,15
365,271,480,16
365,270,481,17
365,207,481,18
305,267,481,19
350,267,481,20
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
123,506,478,4
103,526,478,5
13,526,478,6
513,26,478,7
513,206,478,8
513,276,408,9
513,276,480,10
513,270,486,11
510,273,486,12
501,273,486,13
51,273,486,14
251,73,486,15
251,473,86,16
251,473,806,17
251,403,876,18
251,430,876,19
251,436,870,20
123,456,780,0
123,450,786,1
123,405,786,2
123,45,786,3
23,145,786,4
203,145,786,5
243,105,786,6
243,185,706,7
243,185,760,8
243,180,765,9
240,183,765,10
204,183,765,11
284,103,765,12
284,163,705,13
284,163,75,14
284,63,175,15
284,603,175,16
284,673,105,17
284,673,150,18
284,670,153,19
280,674,153,20
208,674,153,21
278,604,153,22
278,64,153,23
78,264,153,24
123,456,780,0
123,450,786,1
123,405,786,2
123,485,706,3
123,485,760,4
123,480,765,5
120,483,765,6
102,483,765,7
182,403,765,8
182,430,765,9
180,432,765,10
108,432,765,11
18,432,765,12
418,32,765,13
418,302,765,14
418,320,765,15
418,325,760,16
418,325,706,17
418,325,76,18
418,25,376,19
418,205,376,20
418,250,376,21
418,256,370,22
418,256,307,23
418,206,357,24
123,456,780,0
123,450,786,1
123,405,786,2
103,425,786,3
130,425,786,4
135,420,786,5
135,426,780,6
135,426,708,7
135,426,78,8
135,26,478,9
35,126,478,10
305,126,478,11
325,106,478,12
325,176,408,13
325,176,48,14
325,76,148,15
325,706,148,16
325,760,148,17
325,768,140,18
325,768,104,19
325,768,14,20
325,68,714,21
325,608,714,22
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
123,506,478,4
103,526,478,5
130,526,478,6
136,520,478,7
136,502,478,8
106,532,478,9
16,532,478,10
516,32,478,11
516,302,478,12
506,312,478,13
560,312,478,14
562,310,478,15
562,318,470,16
562,318,407,17
562,308,417,18
562,380,417,19
560,382,417,20
506,382,417,21
586,302,417,22
586,32,417,23
586,432,17,24
586,432,107,25
586,432,170,26
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
152,403,786,4
152,430,786,5
150,432,786,6
105,432,786,7
135,402,786,8
135,42,786,9
35,142,786,10
305,142,786,11
345,102,786,12
345,12,786,13
345,712,86,14
345,712,806,15
345,702,816,16
345,72,816,17
45,372,816,18
405,372,816,19
475,302,816,20
475,320,816,21
475,326,810,22
475,326,801,23
475,326,81,24
475,26,381,25
475,206,381,26
475,260,381,27
475,261,380,28
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
152,403,786,4
152,483,706,5
152,483,760,6
152,480,763,7
150,482,763,8
105,482,763,9
185,402,763,10
185,420,763,11
180,425,763,12
108,425,763,13
18,425,763,14
418,25,763,15
418,725,63,16
418,725,603,17
418,705,623,18
418,75,623,19
18,475,623,20
108,475,623,21
178,405,623,22
123,456,780,0
123,456,708,1
123,406,758,2
103,426,758,3
13,426,758,4
413,26,758,5
413,726,58,6
413,726,508,7
413,706,528,8
413,760,528,9
413,768,520,10
413,768,502,11
413,708,562,12
403,718,562,13
43,718,562,14
743,18,562,15
743,518,62,16
743,518,602,17
743,518,620,18
743,510,628,19
743,501,628,20
703,541,628,21
73,541,628,22
123,456,780,0
123,450,786,1
123,405,786,2
103,425,786,3
13,425,786,4
413,25,786,5
413,205,786,6
413,250,786,7
410,253,786,8
401,253,786,9
41,253,786,10
241,53,786,11
241,753,86,12
241,753,806,13
241,703,856,14
201,743,856,15
210,743,856,16
213,740,856,17
213,746,850,18
123,456,780,0
123,456,708,1
123,406,758,2
123,460,758,3
123,468,750,4
123,468,705,5
123,468,75,6
123,68,475,7
123,608,475,8
123,678,405,9
123,678,45,10
123,78,645,11
23,178,645,12
203,178,645,13
230,178,645,14
238,170,645,15
238,175,640,16
238,175,604,17
238,105,674,18
208,135,674,19
280,135,674,20
285,130,674,21
285,134,670,22
285,134,607,23
285,104,637,24
123,456,780,0
123,456,708,1
123,406,758,2
123,46,758,3
23,146,758,4
203,146,758,5
230,146,758,6
236,140,758,7
236,104,758,8
206,134,758,9
260,134,758,10
264,130,758,11
264,138,750,12
264,138,705,13
264,138,75,14
264,38,175,15
264,308,175,16
264,380,175,17
264,385,170,18
264,385,107,19
264,385,17,20
264,85,317,21
264,805,317,22
264,850,317,23
264,857,310,24
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
123,506,478,4
123,576,408,5
123,576,48,6
123,76,548,7
23,176,548,8
203,176,548,9
230,176,548,10
236,170,548,11
236,178,540,12
236,178,504,13
236,108,574,14
206,138,574,15
26,138,574,16
126,38,574,17
126,538,74,18
126,538,704,19
126,508,734,20
106,528,734,21
160,528,734,22
123,456,780,0
123,456,708,1
123,406,758,2
123,460,758,3
123,468,750,4
123,468,705,5
123,468,75,6
123,68,475,7
123,608,475,8
103,628,475,9
130,628,475,10
138,620,475,11
138,602,475,12
108,632,475,13
18,632,475,14
618,32,475,15
618,302,475,16
618,372,405,17
618,372,45,18
618,72,345,19
18,672,345,20
108,672,345,21
178,602,345,22
123,456,780,0
123,450,786,1
123,405,786,2
103,425,786,3
130,425,786,4
135,420,786,5
135,402,786,6
135,482,706,7
135,482,760,8
135,480,762,9
135,408,762,10
135,48,762,11
135,748,62,12
135,748,602,13
135,708,642,14
123,456,780,0
123,450,786,1
123,405,786,2
103,425,786,3
13,425,786,4
413,25,786,5
413,205,786,6
403,215,786,7
430,215,786,8
435,210,786,9
435,216,780,10
435,216,708,11
435,216,78,12
435,16,278,13
435,106,278,14
405,136,278,15
45,136,278,16
145,36,278,17
145,306,278,18
145,360,278,19
140,365,278,20
104,365,278,21
14,365,278,22
314,65,278,23
314,605,278,24
314,650,278,25
314,658,270,26
314,658,207,27
314,658,27,28
123,456,780,0
123,450,786,1
123,405,786,2
123,485,706,3
123,485,760,4
123,480,765,5
123,408,765,6
123,48,765,7
123,748,65,8
123,748,605,9
123,708,645,10
123,78,645,11
23,178,645,12
203,178,645,13
273,108,645,14
273,180,645,15
270,183,645,16
207,183,645,17
287,103,645,18
287,13,645,19
287,613,45,20
287,613,405,21
287,613,450,22
287,610,453,23
287,601,453,24
287,651,403,25
287,651,430,26
123,456,780,0
123,456,708,1
123,406,758,2
103,426,758,3
13,426,758,4
413,26,758,5
413,726,58,6
413,726,508,7
413,706,528,8
403,716,528,9
430,716,528,10
436,710,528,11
436,718,520,12
436,718,502,13
436,708,512,14
436,78,512,15
436,578,12,16
436,578,102,17
436,508,172,18
406,538,172,19
460,538,172,20
468,530,172,21
468,532,170,22
123,456,780,0
123,456,708,1
123,406,758,2
103,426,758,3
13,426,758,4
413,26,758,5
413,726,58,6
413,726,508,7
413,706,528,8
413,76,528,9
13,476,528,10
103,476,528,11
173,406,528,12
173,460,528,13
170,463,528,14
107,463,528,15
17,463,528,16
417,63,528,17
417,603,528,18
407,613,528,19
470,613,528,20
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
152,403,786,4
152,483,706,5
152,483,76,6
152,83,476,7
52,183,476,8
502,183,476,9
520,183,476,10
523,180,476,11
523,108,476,12
523,178,406,13
523,178,46,14
523,78,146,15
523,708,146,16
503,728,146,17
530,728,146,18
538,720,146,19
538,726,140,20
538,726,104,21
538,706,124,22
508,736,124,23
58,736,124,24
758,36,124,25
758,136,24,26
758,136,204,27
758,106,234,28
123,456,780,0
123,450,786,1
123,405,786,2
123,45,786,3
123,745,86,4
123,745,806,5
123,745,860,6
123,740,865,7
120,743,865,8
102,743,865,9
142,703,865,10
142,763,805,11
142,763,85,12
142,63,785,13
142,603,785,14
142,630,785,15
142,635,780,16
142,635,708,17
142,605,738,18
142,65,738,19
142,765,38,20
142,765,308,21
142,705,368,22
142,75,368,23
42,175,368,24
402,175,368,25
420,175,368,26
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
12,453,786,4
412,53,786,5
412,753,86,6
412,753,806,7
412,703,856,8
412,73,856,9
412,873,56,10
412,873,506,11
412,873,560,12
412,870,563,13
412,807,563,14
402,817,563,15
42,817,563,16
842,17,563,17
842,107,563,18
842,167,503,19
842,167,53,20
842,67,153,21
42,867,153,22
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
123,506,478,4
103,526,478,5
130,526,478,6
136,520,478,7
136,502,478,8
106,532,478,9
16,532,478,10
516,32,478,11
516,432,78,12
516,432,708,13
516,432,780,14
516,430,782,15
516,403,782,16
516,43,782,17
16,543,782,18
106,543,782,19
146,503,782,20
146,583,702,21
146,583,72,22
146,83,572,23
146,803,572,24
146,873,502,25
146,873,520,26
123,456,780,0
123,450,786,1
123,405,786,2
123,45,786,3
23,145,786,4
203,145,786,5
243,105,786,6
243,185,706,7
243,185,760,8
243,180,765,9
240,183,765,10
204,183,765,11
284,103,765,12
284,13,765,13
284,713,65,14
284,713,605,15
284,703,615,16
284,730,615,17
284,735,610,18
284,735,601,19
284,735,61,20
284,35,761,21
84,235,761,22
123,456,780,0
123,450,786,1
123,405,786,2
103,425,786,3
130,425,786,4
135,420,786,5
135,426,780,6
135,426,708,7
135,406,728,8
105,436,728,9
15,436,728,10
415,36,728,11
415,736,28,12
415,736,208,13
415,706,238,14
405,716,238,15
45,716,238,16
745,16,238,17
745,216,38,18
745,216,308,19
745,206,318,20
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
23,156,478,4
203,156,478,5
253,106,478,6
253,160,478,7
253,168,470,8
253,168,407,9
253,168,47,10
253,68,147,11
53,268,147,12
503,268,147,13
530,268,147,14
538,260,147,15
538,206,147,16
508,236,147,17
580,236,147,18
586,230,147,19
586,237,140,20
586,237,104,21
586,207,134,22
586,27,134,23
586,127,34,24
586,127,304,25
586,107,324,26
123,456,780,0
123,456,708,1
123,406,758,2
123,46,758,3
123,746,58,4
123,746,508,5
123,706,548,6
103,726,548,7
130,726,548,8
136,720,548,9
136,728,540,10
136,728,504,11
136,728,54,12
136,28,754,13
36,128,754,14
306,128,754,15
360,128,754,16
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
123,506,478,4
123,576,408,5
123,576,480,6
123,570,486,7
120,573,486,8
102,573,486,9
172,503,486,10
172,530,486,11
172,536,480,12
172,536,408,13
172,536,48,14
172,36,548,15
172,306,548,16
172,360,548,17
172,368,540,18
172,368,504,19
172,308,564,20
172,380,564,21
170,382,564,22
107,382,564,23
17,382,564,24
317,82,564,25
317,802,564,26
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
23,156,478,4
203,156,478,5
253,106,478,6
253,160,478,7
250,163,478,8
205,163,478,9
25,163,478,10
125,63,478,11
125,603,478,12
125,673,408,13
125,673,480,14
125,670,483,15
125,607,483,16
105,627,483,17
15,627,483,18
615,27,483,19
615,427,83,20
615,427,803,21
615,407,823,22
605,417,823,23
65,417,823,24
123,456,780,0
123,456,708,1
123,406,758,2
103,426,758,3
13,426,758,4
413,26,758,5
413,726,58,6
413,726,508,7
413,726,580,8
413,720,586,9
413,702,586,10
403,712,586,11
430,712,586,12
432,710,586,13
432,701,586,14
432,781,506,15
432,781,560,16
432,780,561,17
430,782,561,18
403,782,561,19
483,702,561,20
483,72,561,21
483,572,61,22
483,572,601,23
483,572,610,24
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
152,403,786,4
152,483,706,5
152,483,76,6
152,83,476,7
52,183,476,8
502,183,476,9
582,103,476,10
582,13,476,11
582,413,76,12
582,413,706,13
582,403,716,14
582,430,716,15
582,436,710,16
582,436,701,17
582,436,71,18
582,36,471,19
582,306,471,20
582,376,401,21
582,376,41,22
582,76,341,23
82,576,341,24
802,576,341,25
820,576,341,26
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
152,403,786,4
152,483,706,5
152,483,76,6
152,83,476,7
152,803,476,8
152,873,406,9
152,873,460,10
152,870,463,11
150,872,463,12
105,872,463,13
175,802,463,14
175,862,403,15
175,862,430,16
175,860,432,17
175,806,432,18
123,456,780,0
123,456,708,1
123,406,758,2
123,46,758,3
123,746,58,4
123,746,508,5
123,746,580,6
123,740,586,7
120,743,586,8
102,743,586,9
142,703,586,10
142,730,586,11
140,732,586,12
104,732,586,13
14,732,586,14
714,32,586,15
714,532,86,16
714,532,806,17
714,532,860,18
714,530,862,19
710,534,862,20
701,534,862,21
71,534,862,22
571,34,862,23
571,834,62,24
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
152,403,786,4
152,430,786,5
152,436,780,6
152,436,708,7
152,406,738,8
102,456,738,9
120,456,738,10
126,450,738,11
126,405,738,12
126,45,738,13
126,745,38,14
126,745,308,15
126,745,380,16
126,740,385,17
126,704,385,18
106,724,385,19
160,724,385,20
164,720,385,21
164,702,385,22
123,456,780,0
123,450,786,1
123,405,786,2
103,425,786,3
13,425,786,4
413,25,786,5
413,205,786,6
413,250,786,7
410,253,786,8
401,253,786,9
41,253,786,10
241,53,786,11
241,503,786,12
241,583,706,13
241,583,760,14
241,580,763,15
240,581,763,16
204,581,763,17
284,501,763,18
284,561,703,19
284,561,730,20
284,560,731,21
284,506,731,22
284,56,731,23
84,256,731,24
123,456,780,0
123,450,786,1
123,405,786,2
123,485,706,3
123,485,760,4
123,480,765,5
123,408,765,6
103,428,765,7
130,428,765,8
138,420,765,9
138,402,765,10
138,42,765,11
138,742,65,12
138,742,605,13
138,742,650,14
138,740,652,15
130,748,652,16
103,748,652,17
143,708,652,18
143,78,652,19
43,178,652,20
403,178,652,21
473,108,652,22
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
23,156,478,4
203,156,478,5
253,106,478,6
253,160,478,7
253,168,470,8
253,168,407,9
253,168,47,10
253,68,147,11
253,608,147,12
253,680,147,13
253,687,140,14
253,687,104,15
253,687,14,16
253,87,614,17
253,807,614,18
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
12,453,786,4
412,53,786,5
412,753,86,6
412,753,806,7
412,703,856,8
402,713,856,9
420,713,856,10
423,710,856,11
423,701,856,12
423,71,856,13
423,871,56,14
423,871,506,15
423,871,560,16
423,870,561,17
423,807,561,18
423,87,561,19
23,487,561,20
203,487,561,21
230,487,561,22
237,480,561,23
237,408,561,24
237,48,561,25
237,548,61,26
123,456,780,0
123,456,708,1
123,406,758,2
123,460,758,3
123,468,750,4
123,468,705,5
123,468,75,6
123,68,475,7
123,608,475,8
103,628,475,9
130,628,475,10
138,620,475,11
138,625,470,12
138,625,407,13
138,605,427,14
138,650,427,15
138,657,420,16
138,657,402,17
138,657,42,18
138,57,642,19
38,157,642,20
308,157,642,21
380,157,642,22
387,150,642,23
387,105,642,24
123,456,780,0
123,456,708,1
123,456,78,2
123,56,478,3
123,506,478,4
103,526,478,5
130,526,478,6
136,520,478,7
136,502,478,8
106,532,478,9
16,532,478,10
516,32,478,11
516,302,478,12
516,372,408,13
516,372,480,14
516,370,482,15
510,376,482,16
501,376,482,17
571,306,482,18
571,360,482,19
571,362,480,20
571,362,408,21
571,362,48,22
123,456,780,0
123,456,708,1
123,406,758,2
103,426,758,3
13,426,758,4
413,26,758,5
413,206,758,6
413,260,758,7
410,263,758,8
401,263,758,9
461,203,758,10
461,230,758,11
461,238,750,12
461,238,705,13
461,238,75,14
461,38,275,15
61,438,275,16
601,438,275,17
631,408,275,18
631,480,275,19
631,485,270,20
631,485,207,21
631,405,287,22
631,450,287,23
630,451,287,24
123,456,780,0
123,450,786,1
120,453,786,2
102,453,786,3
152,403,786,4
152,483,706,5
152,483,76,6
152,83,476,7
152,803,476,8
152,873,406,9
152,873,460,10
152,870,463,11
150,872,463,12
105,872,463,13
15,872,463,14
815,72,463,15
815,702,463,16
815,762,403,17
815,762,43,18
815,62,743,19
815,602,743,20
815,620,743,21
815,623,740,22
123,456,780,0
